pk,title,overview,release_date,poster_path,vote_average,popularity,key
739,케이-팩스,"지구에서 1천 광년이나 떨어져 있는 케이-팩스라는 행성에서 왔다고 주장하는 한 남자가 정신병원에 들어온다. 자신이 외계인이라고 생각하는 그의 이름은 '프롯'. 지구의 빛이 너무 밝아 절대로 선글라스를 벗을 수 없다는 그는 유쾌하고 밝은 성격으로 사람들을 매료시킨다. 그 곳에서 '프롯'은 케이-팩스에 대한 신비한 이야기들을 사람들에게 들려준다. 그러던 어느 날, 고향 케이-팩스로 갈 것이라는 '프롯'의 말에 병원 환자들은 모두 그와 함께 가기를 원하며 난동을 부린다. 그러나 '프롯'과 그의 고향 케이-팩스에 갈 수 있는 사람은 단 한 명! 병원 환자들은 자신의 마음을 담은 글을 써서 서로 앞다투어 '프롯'에게 건넨다.  늘 바쁜 정신과 전문의 '마크'는 하루 종일 환자들에게 시달려 몹시 지쳐 있다. 그런 그에게 자신을 외계인이라 말하는 한 남자가 상담실로 들어왔다. 그냥 정신병자로 치부하기에는 무언가 석연치 않은 구석이 있다. 그의 문제가 과도한 망상에서 비롯되었다고 진단한 마크는 그의 내면에 숨겨진 것을 밝혀내려고 노력한다. 그러나 그의 노력들은 실패로 돌아가고 마크는 '프롯'의 알 수 없는 매력에 이끌려 간다. 점점 '프롯'에 대해 애매한 두려움에 사로잡히는 그는 삶에서 믿어왔던 모든 것들에 대한 의심이 들기 시작한다. 그 순간 '마크'는 가족과 주위의 모든 것의 관계에 대해 다시 생각을 하게 된다. 그러던 어느 날 '프롯'은 가야할 때라고 말하며 케이-팩스로 떠나겠다고 한다.",2001-10-22,/qbhlDPxgYzAjdSWsnOlLqtuDhJT.jpg,7.2,18.166,YV5s07zI-Bg
740,플래닛 51,"겁나 먼 외계 행성 (플래닛 51) | 하늘에서 떨어진 이상한 우.주.인, 넌... 누구세요?  겁나 먼 우주 저 멀리, 평화로운 외계행성 ‘플래닛51’에 정체불명 이상한 우주인이 떨어졌다! 능글능글 자뻑 우주조종사 ‘척’과 바른생활 녹색청년 ‘렘’, 그리고 그의 친구들이 펼치는 좌충우돌 우주 코믹 어드벤처! 72시간 내에 우주선으로 돌아가지 못하면 척은 영영 지구에 돌아갈 수 없다?! 플래닛51을 발칵 뒤집어 놓은 난리법석 녹색행성 탈출기!",2009-11-19,/a1UyBHjYtOSU2fXZLO9oNTdlh0N.jpg,5.8,22.359,e46xCfLOlO8
741,아논,비밀을 지우는 것이 업인 익명의 여자 ‘아논’. 그녀 주변에서 연쇄 살인이 발생한다.모두가 연결되어 오히려 취약한 미래. 범인을 잡으려면 눈에 보이는 것을 믿지 마라.,2018-05-03,/xhBTO9n3fxy3HJt7WlR9h9vvVmk.jpg,5.9,20.166,4zaJ1f2_D94
742,나비효과 2,"일도 사랑도 무엇 하나 흠잡을 데 없이 완벽한 26살의 청년 닉 라슨(에릭 라이블리). 여자친구 줄리 밀러(에리카 듀런스)의 24번째 생일을 축하하기 위해 친구들과 함께 여행을 떠난다. 도중에 닉은 직장 상사의 전화를 받고 돌아오는 길에 사고를 일으켜 줄리와 친구들을 죽게 만들고 자신만 혼자 살아남게 된다.  사고 발생 1년 후, 아직도 자책감과 절망에서 헤어나오지 못한 채 원인을 알 수 없는 두통에 시달리며 살아가던 닉은 중요한 프리젠테이션 자리에서 머리가 깨질 듯한 두통으로 쓰러진다. 집으로 돌아온 닉은 예전 여행 때 찍은 사진을 보다가 또 다시 정신을 잃는다. 정신을 차린 그의 눈앞에 펼쳐진 것은 1년 전 친구들을 죽음으로 몰았던 그 곳, 바로 그 끔찍한 사고 직전의 순간! 그는 사고를 피하기 위해 상황을 돌려놓으려 하지만... 당신의 인생을 뒤바꿀 또 한 번의 기회. 예측할 수 없는 대단원의 결말이 기다린다!",2006-08-17,/bkwzNIIWG1YCnSiJ6HzLlouKkuW.jpg,4.9,18.658,
743,레드라인,"극한의 스피드를 추구하는 내성적인 순정남 JP(기무라 타쿠야). JP의 첫사랑이자 어려서부터 레이싱만을 꿈꿔온 소노시(아오이 유우), 그리고 JP의 친구이자 천재 정비사였지만 마피아와 결탁해 승부조작을 주도하는 프리스비(아사노 타다노부). 그들을 중심으로 5년마다 열리는 우주 최고의 레이싱 경기 '레드라인'의 막이 오른다. 사실상의 둘도 없이 목숨을 걸어야 하는 경기에서 우승하기 위해서는 중화기로 무장한 다른 경쟁자들을 물리치는 한편, 레드라인의 개최를 막으려는 독재 국가 로보월드(RoboWorld)의 방해 공작도 이겨내야 하는데...",2010-05-27,/pHO7jBLVU3cMIX8Y4xFOELCbKOq.jpg,7.5,16.406,R2H_FsmxWzc
744,움,"할아버지가 살고 있는 바닷가 마을에 놀러온 어린 소녀 레베카는 그곳에서 소년 토미를 만나게 된다. 마음이 통한 둘은 매일을 함께하며 설레는 나날을 보내지만, 레베카가 집안 사정으로 도쿄로 떠나게 되면서 서투르고 그리운 이별을 맞이하게 된다. 12년이 흘러 다시 바닷가 마을을 찾은 레베카는 한시도 잊지 못했던 토미를 다시 만나게 되고, 어린시절의 추억을 공유하며 두 사람은 연인이 된다. 그러나 그들의 사랑은 갑작스런 사고로 영원한 이별을 맞이하게 되고, 토미가 없는 세상에 남겨진 레베카는 깊은 슬픔에 빠지게 된다. 토미가 너무나 그리웠던 그녀는 그의 유전자 조직을 채취해 토미의 복제인간을 낳기로 결심한다. 주변의 만류를 뒤로하고 아이를 낳아 키우게 된 레베카는 사랑의 상실감을 극복하며 다시 행복을 느끼게 되지만, 피할 수 없는 복잡하고 어려운 상황들과 직면하며 혼란을 느끼게 되는데…",2010-07-15,/wsQs0HnSq10heiDIm1bzUsb6Bxb.jpg,6.1,17.4,Sdqcmqfhciw
745,우주 전쟁,"1950년대 초엽의 미국. 거대한 운석이 미국의 한 숲에 떨어진다. 그러나 그 운석은 화성인이 쏘아올린 우주선이었던 것이다. 운석에서는 길다란 백조 목을 한 화성인들이 우주선에서 기어 나와 지구인들을 학살하기 시작한다. 지구인들은 그들이 가진 모든 방법들을 동원해 화성인을 퇴치하려 하지만 아무 소용이 없다. 심지어 그들이 마지막 무기로 내세운 핵 폭탄 마저도…. 해결책은 과연 무엇일까?....",1953-08-13,/gzc75Za4ArqfXIIr7STNnIE5rnA.jpg,6.9,16.897,iISa2VMK7Ts
746,인빈서블 아이언 맨,"건방진 실업가가 고대 중국 사원을 세우려고 할 때, 그가 심각한 부상을 입어 적군에 잡혔을 때 그는 혁명적 인 힘 방어구에 대한 아이디어를 사용하여 슈퍼 히어로로서 싸워야합니다. (구글번역)",2007-01-23,/zXqIpOmSUqoeq9GLX5j6gtqlMgf.jpg,6.1,15.894,h9KTDwT-MAA
747,고질라: 결전기동증식도시,"""2만 년 후의 지구""에 돌아와 필사적인 전투로 고질라를 쓰러트리는 것에 성공하는 인류. 그러나 기쁨도 잠시, 지구 깊은 곳에서 고질라 어스가 나타나고, 인류는 뿔뿔이 흩어져 버린다. 인류 생존의 희망과도 같은 ""후츠아""와 만난 인류는 21세기에 그들이 후지산에서 「대 고질라 결전병기」의 개발을 하고 기동 직전에 파괴된 ""메카고질라""의 개발 계획이 지금까지 남아있다는 것을 안다.",2018-05-18,/rQKWHRKsztU3x8n0sp4Yg3DbpAa.jpg,6.5,19.647,
748,미스터리 맨,"초영웅을 꿈꾸고 있는 '퓨리어스'(벤스틸러), '블루라자'(행크 아자리아), '쇼블러' 삼총사는 악당의 무리가 나타나 시민들을 괴롭히고 있는 현장에 번번히 출동하지만 악을 응징하기는 커녕 늘 우스운 꼴로 그들에게 되당하기만 한다. 수퍼영웅이 되길 꿈꾸는 이들은 사실 각각 폐차처리장, 초라한 웨딩숍, 공사장에서 일하고 있는 블루칼라계층으로 흔히 사람들에게 수퍼루저(losers)라 업신여김 당하는 자들이다. 경찰마저 이들을 멸시하며 놀림감으로 여긴다. 한편 이 도시의 진정한 초영웅으로 추앙받고 있는 캡틴 어메이징(그렉 키니어)은 슈퍼맨이나 배트맨처럼 얻는 것 없이 선행을 베푸는 고전적 영웅상과는 많이 동떨어져있다. 캡틴 어메이징의 옷 위엔 코카콜라나 혼다의 광고 패치가 덕지덕지 붙어있다. 그는 악의 무리를 응징하는 자신의 선행을 빌미 삼아 광고주를 끌어들이고 돈을 버는 상업적 존재인 것이다. 한번 선행을 하여 언론에 노출될 때마다 자신의 상업적 가치가 올라가고 그럼으로써 더 많은 광고주들에게 고용될 수 있는 셈이다. 이 캡틴 어메이징이 악당 카사노바에게 포로로 잡히게 되자 슈퍼영웅이 되길 원하는 슈퍼루저 삼총사는 캡틴 어메이징을 구출해 내기 위한 작전을 짜기 시작한다. 화가 나면 무지막지한 힘을 발산하는 퓨리어스, 포크가 주무기인 블루라자, 공사판에서 연마한 삽질 솜씨로 악을 응징하려는 쇼블러 그리고 그 외, 지독한 방귀가 주특기인 스플린, 아무도 자신을 보지 않을 때 투명해질 수 있는 신비한 능력을 가진 흑인소년 등. 이들 황당한 재주를 가진 초영웅지망생들은 과연 도시와 캡틴 어메이징을 구해내고 수퍼영웅이 될 수 있을지?",1999-08-06,/3O2uzpG97ndCeAWgS22rNB2xL6N.jpg,5.8,17.136,Ozuwh-ofXK8
749,더 기버: 기억전달자,"조너스(브렌튼 스웨이츠)는 전쟁, 차별, 가난, 고통 없이 모두가 행복한 시스템 커뮤니티에서 기억보유자의 임무를 부여받는다. 그 직위 수여식을 통해 친구들인 피오나(오데야 러시)는 보육사가 되고 애셔(카메론 모나한)는 무인정찰기 조종사가 된다. 이후 조너스는 기억전달자(제프 브리지스)와의 훈련을 통해 사물의 색깔과 진짜 모습, 그리고 기억과 감정 등 커뮤니티 내에서는 전혀 알 수 없었던 새로운 세계를 접한다. 그를 통해 자신이 살아왔던 커뮤니티가 모든 것을 평등하게 만든 대신 또 다른 다양한 세상의 즐거움들을 억제해왔음을 깨닫는다. 그리고 피오나를 향한 자신의 감정이 바로 사랑이었음을 알게 되는데...",2014-08-13,/lJA5Egej4vd22C6w7KftaC9Kso4.jpg,6.5,18.631,WcCczydJHDM
750,더블 팀,은퇴를 앞둔 CIA 요원 잭 퀸(Jack Quinn: 장 끌로드 반담 분)에게 내려진 CIA의 마지막 임무는 크로아티아의 미군기지에서 탈취당한 플루토늄을 되찾는 것이다. 작전은 성공하고 잭은 은퇴한다.  그로부터 3년 후 임신한 아내와 평범하게 살고 있는 잭은 이번에도 마지막임을 강조하면서 CIA로부터 국제적인 테러리스트인 스타브로(Stavros: 미키 루크 분)를 체포해달라는 요구를 받는다. 폭파와 요인 체포가 주특기인 잭은 무기 취급 전문가인 야즈(Yaz: 데니스 로드맨)의 도움을 받아 다시 CIA의 작전에 투입되지만 스타브로를 놓치고 만다. 이 과정에서 스타브로의 어린 아들과 아내가 잭의 대원들에게 피살된다. 잭은 스타브로를 추격하는 과정에서 스타브로가 장치한 폭탄의 폭발로 인해 의식을 잃은 후 사라져버린다. 모든 사람은 잭이 죽은 것으로 믿고 있다.  정신을 차린 잭은 자신이 콜로니(Colony)란 섬에 와있음을 알게 된다. 콜로니는 작전 중에 죽은 것으로 되어있는 전직 CIA요원들의 비밀 정보국. 이곳은 특수 전자장치에 의해 외부세계에선 침투할 수 없는 비밀 기지이다. 잭은 아내를 구하고 복수를 위해 이곳 콜로니를 극적으로 탈출하고,1997-04-04,/4M5fkXYzhjLZdY28ob2iVlh8FgW.jpg,5.1,18.376,S3qxgFbThIU
751,원더우먼,"Themyscira의 신비한 섬에서, 자랑스럽고 치열한 전사의 Amazons 경주는 말없는 아름다움, 은총과 힘을 가진 딸을 키 웠습니다 : Diana Princess. 육군 전투기 조종사 인 스티브 트레버 (Steve Trevor)가 섬에 충돌하자, 반역적이고 강력한 단호한 다이아나는 Trevor를 문명에 동행시킴으로써 아마존 법을 무시합니다. (구글번역)",2009-03-03,/zWEMItepejy6FZxemqdchi5dVhs.jpg,7.2,21.676,kIF-uZhCeIc
752,더 시그널,"그 신호에 응답하는 순간 우리가 알던 모든 세계가 무너진다!  닉(브렌튼 스웨이츠)과 조나(뷰 크냅), 헤일리(올리비아 쿡)는 함께 여행을 하던 중  우연히, MIT를 해킹한 천재 해커 ‘노매드’와의 교신에 성공하게 된다. ‘노매드’가 보내는 신호를 계속 따라가던 중 낯선 장소에 도착한 세 사람. 그를 만날 수 있다는 설레임도 잠시 헤일리의 비명 소리와 함께  세 사람은 예상치 못한 위험에 빠지게 되고, 상상할 수 없는 일들을 겪게 되는데…  상상 그 이상의 세계가 펼쳐진다!",2014-03-15,/rwJe6GL7VONHD1BFhn4KtkKJsM5.jpg,6,13.128,uehQEldYkTs
753,콩고,"TC 통신회사에서 레이저에 쓸 흠없는 다이아몬드를 찾기 위한 탐험대를 아프리카로 파견하였다. 마지막 통신후 원정대에선 연락이 끊기고 TC 통신사 사장 트래비스(죠 돈 베이커 분)는 원격 조정 카메라로 캠프의 시체들과 고릴라 형체를 한 이상한 그림자를 확인하고 대원들을 찾기 위해 새 원정대를 로스 박사(로라 리니 분)에게 맡긴다. 원정대를 이끌고 갔던 찰스는 사장 트래비스의 아들이었고 로스 박사는 찰스의 약혼녀였다. 찰스를 찾아 원정을 떠나는 로스 박사는 외부에 사고가 알려져서는 안된다는 트래비스 사장의 충고를 받고 말하는 고릴라인 에이미가 아프리카로 귀향하는 것을 구실로 함께 아프리카로 떠난다.  여러 가지 비싼 장비와 돈 챙겨서. 아무 영문도 모르는 에이미와 그 고릴라를 가르쳤던 대학교수 피터(딜란 월쉬 분)는 로스 박사와 아프리카행 비행기에 몸을 싣고, 거기에 또다른 탑승자가 있었는데 자칭 루마니아 박애주의자라고 하는 호몰카(팀 커리 분)였다. 각기 목적은 다르지만 공동의 목적지인 콩고로 향하는 사람들.  이들은 아프리카외 정치적 상황이 악화되어 우여곡절을 겪은 뒤 자이레 국경을 넘게 되고 드디어 찰스가 있었던 캠프를 발견하게 되는데...",1995-06-09,/3RoqlpBkdK2y5PIW1fXGQiYTTrE.jpg,5.5,22.074,icu59hembVk
754,미션 투 마스,"서기 2020년. 세계 최초의 우주 비행사들이 화성 착륙에 성공하였다. 그러나 화성 탐사 대원들이 화성에 도착하자마자 작전 사령관 루크 그래함(Luke Graham: 돈 치들 분)과 그의 대원들은 위협에 직면하게 된다. 루크는 악몽이 시작되기 바로 직전, 메시지를 지구에 타진하지만 루크를 제외한 모든 대원들은 형체를 식별할 수 없는 거대한 힘에 의해 공중분해되어 우주 공간으로 사라진다. 인류 최초로 인간이 화성 착륙에 성공하자 NASA는 그 기쁨에 취하기가 무섭게 탐사 대원이 전송한 메시지를 받고 경악을 금치 못한다. NASA는 황급히 화성에서 일어난 비극의 원인을 조사하고 생존자를 구하기 위하여 구조작전에 착수한다.  구조작전 사령관 우디 블레이크(Woodrow 'Woody' Blake: 팀 로빈스 분)와 짐 멕코넬(Jim McConnell: 게리 시나이즈 분)은 동료 대원 닥터 테리 피셔(Terri Fisher: 코니 넬슨 분), 과학자 필 올마이어(Phil Ohlmyer: 제리 오코넬 분)와 팀을 이루어 화성을 향한 6개월간의 대장정에 돌입한다. 그러나 화성 착륙 직전 구조대가 탄 우주 비행선에 기체 결함이 발생한다. 가까스로 본체에서 분리시킨 착륙선에 옮겨타기 위한 과정에서 사령관 우디 블레이크가 대열에서 이탈하게 된다. 누군가가 그를 구조하지 못할 경우 우디는 영영 우주의 미아가 될 운명에 처하고 그의 아내인 닥터 테리 피셔는 남편을 구하기 위해 목숨을 걸지만 두 사람의 목숨이 다 위험하다는 것을 알고 있는 우디는 스스로 자폭하여 아내의 목숨을 구한다.  사령관의 주검을 뒤로 한 채 나머지 대원들은 마침내 화성착륙에 성공한다. 유일한 생존자 루크 그래함과 조우한 구조 대원들은 루크가 촬영한 녹화자료와 음성자료를 분석한다. 이 자료를 통해 대원들은 화성에도 뭔가 정체를 알 수 없는 생명체가 존재하고 있으며, 그 생명체가 자신들에게 의미는 알 수 없지만 특별한 메시지를 보내고 있다는 것을 알아내게 되는데.",2000-03-10,/vTSeblU2d2m7vZ6LkHkK5Ej1jUZ.jpg,6,15.364,UccsxuP8Tk8
